"orthoID","mcap_gene","pacu_gene","pcom_gene"
"ortho1580","Montipora_capitata_HIv3___RNAseq.g27592.t1","Pocillopora_acuta_HIv2___RNAseq.g12386.t1","Porites_compressa_HIv1___RNAseq.g40709.t1"
"ortho1581","Montipora_capitata_HIv3___RNAseq.g42588.t1","Pocillopora_acuta_HIv2___RNAseq.g12846.t1","Porites_compressa_HIv1___RNAseq.g22747.t1"
"ortho1582","Montipora_capitata_HIv3___TS.g41467.t3","Pocillopora_acuta_HIv2___RNAseq.g16309.t1","Porites_compressa_HIv1___TS.g35190.t3"
"ortho1583","Montipora_capitata_HIv3___RNAseq.g23602.t1","Pocillopora_acuta_HIv2___RNAseq.g24211.t1","Porites_compressa_HIv1___RNAseq.g5668.t1"
"ortho1584","Montipora_capitata_HIv3___RNAseq.g37197.t1","Pocillopora_acuta_HIv2___RNAseq.g28944.t1","Porites_compressa_HIv1___RNAseq.g4268.t1"
"ortho1585","Montipora_capitata_HIv3___RNAseq.g5068.t1b","Pocillopora_acuta_HIv2___TS.g26697.t1c","Porites_compressa_HIv1___TS.g22588.t1b"
"ortho1586","Montipora_capitata_HIv3___RNAseq.g26954.t1","Pocillopora_acuta_HIv2___RNAseq.g28909.t1","Porites_compressa_HIv1___TS.g20604.t1"
"ortho1587","Montipora_capitata_HIv3___RNAseq.g19388.t1","Pocillopora_acuta_HIv2___RNAseq.g11312.t1","Porites_compressa_HIv1___RNAseq.g40280.t1"
"ortho1588","Montipora_capitata_HIv3___RNAseq.g20750.t1","Pocillopora_acuta_HIv2___RNAseq.g11040.t1","Porites_compressa_HIv1___RNAseq.g3625.t1"
"ortho1589","Montipora_capitata_HIv3___RNAseq.g19663.t1","Pocillopora_acuta_HIv2___RNAseq.g11254.t1","Porites_compressa_HIv1___RNAseq.4146_t"
"ortho1590","Montipora_capitata_HIv3___RNAseq.g45463.t1","Pocillopora_acuta_HIv2___RNAseq.g949.t1","Porites_compressa_HIv1___RNAseq.g33068.t1"
"ortho1591","Montipora_capitata_HIv3___TS.g44617.t2","Pocillopora_acuta_HIv2___RNAseq.g16859.t1","Porites_compressa_HIv1___RNAseq.g9758.t1"
"ortho1592","Montipora_capitata_HIv3___RNAseq.g43083.t1","Pocillopora_acuta_HIv2___RNAseq.g8226.t1","Porites_compressa_HIv1___RNAseq.g32873.t1"
"ortho1593","Montipora_capitata_HIv3___RNAseq.g6398.t1","Pocillopora_acuta_HIv2___RNAseq.g2049.t1","Porites_compressa_HIv1___RNAseq.g36881.t1"
"ortho1594","Montipora_capitata_HIv3___RNAseq.g14367.t1","Pocillopora_acuta_HIv2___RNAseq.5465_t","Porites_compressa_HIv1___RNAseq.g1909.t1"
"ortho1595","Montipora_capitata_HIv3___RNAseq.g44165.t1","Pocillopora_acuta_HIv2___RNAseq.g14594.t1","Porites_compressa_HIv1___RNAseq.g24415.t1"
"ortho1596","Montipora_capitata_HIv3___TS.g5191.t2","Pocillopora_acuta_HIv2___TS.g31726.t2","Porites_compressa_HIv1___RNAseq.g16887.t1"
"ortho1597","Montipora_capitata_HIv3___TS.g50674.t1","Pocillopora_acuta_HIv2___RNAseq.g14751.t1","Porites_compressa_HIv1___RNAseq.g25452.t1"
"ortho1598","Montipora_capitata_HIv3___TS.g1054.t1","Pocillopora_acuta_HIv2___RNAseq.g4923.t1","Porites_compressa_HIv1___RNAseq.g4775.t1"
"ortho1599","Montipora_capitata_HIv3___RNAseq.g10769.t1","Pocillopora_acuta_HIv2___TS.g30417.t1","Porites_compressa_HIv1___TS.g16147.t1"
"ortho1600","Montipora_capitata_HIv3___RNAseq.g37381.t1","Pocillopora_acuta_HIv2___RNAseq.g20531.t1","Porites_compressa_HIv1___RNAseq.g4487.t1"
"ortho1601","Montipora_capitata_HIv3___RNAseq.g46116.t1","Pocillopora_acuta_HIv2___RNAseq.g5573.t1","Porites_compressa_HIv1___RNAseq.g39354.t1"
"ortho1602","Montipora_capitata_HIv3___RNAseq.g20810.t1","Pocillopora_acuta_HIv2___RNAseq.g10994.t1","Porites_compressa_HIv1___RNAseq.g3681.t1"
"ortho1603","Montipora_capitata_HIv3___RNAseq.g44185.t1","Pocillopora_acuta_HIv2___RNAseq.g14858.t1","Porites_compressa_HIv1___RNAseq.g26167.t1"
"ortho1604","Montipora_capitata_HIv3___RNAseq.g49836.t1","Pocillopora_acuta_HIv2___RNAseq.g26048.t1","Porites_compressa_HIv1___RNAseq.g13773.t1"
"ortho1605","Montipora_capitata_HIv3___RNAseq.g24213.t1","Pocillopora_acuta_HIv2___RNAseq.g3680.t1","Porites_compressa_HIv1___RNAseq.g28065.t1"
"ortho1606","Montipora_capitata_HIv3___RNAseq.g6158.t1","Pocillopora_acuta_HIv2___TS.g5854.t1","Porites_compressa_HIv1___TS.g16030.t1"
"ortho1607","Montipora_capitata_HIv3___RNAseq.g27573.t1","Pocillopora_acuta_HIv2___RNAseq.g19557.t1","Porites_compressa_HIv1___RNAseq.g40749.t1"
"ortho1608","Montipora_capitata_HIv3___RNAseq.g27706.t1","Pocillopora_acuta_HIv2___RNAseq.g9433.t1","Porites_compressa_HIv1___RNAseq.g40803.t1"
"ortho1609","Montipora_capitata_HIv3___RNAseq.g36951.t1","Pocillopora_acuta_HIv2___RNAseq.g22595.t1","Porites_compressa_HIv1___RNAseq.g8055.t1"
"ortho1610","Montipora_capitata_HIv3___TS.g47875.t1","Pocillopora_acuta_HIv2___RNAseq.g12569.t1","Porites_compressa_HIv1___RNAseq.g35914.t1"
"ortho1611","Montipora_capitata_HIv3___TS.g26337.t3","Pocillopora_acuta_HIv2___TS.g26539.t1","Porites_compressa_HIv1___RNAseq.g18921.t1"
"ortho1612","Montipora_capitata_HIv3___RNAseq.g35564.t2","Pocillopora_acuta_HIv2___RNAseq.g22760.t1","Porites_compressa_HIv1___RNAseq.g12065.t1"
"ortho1613","Montipora_capitata_HIv3___RNAseq.g49305.t1","Pocillopora_acuta_HIv2___RNAseq.g25903.t1","Porites_compressa_HIv1___RNAseq.g13645.t1"
"ortho1614","Montipora_capitata_HIv3___RNAseq.g30098.t1","Pocillopora_acuta_HIv2___RNAseq.g19231.t1","Porites_compressa_HIv1___RNAseq.g534.t1"
"ortho1615","Montipora_capitata_HIv3___RNAseq.g11780.t1","Pocillopora_acuta_HIv2___TS.g17247.t1","Porites_compressa_HIv1___RNAseq.g9765.t1"
"ortho1616","Montipora_capitata_HIv3___RNAseq.g2721.t1","Pocillopora_acuta_HIv2___RNAseq.g3588.t1","Porites_compressa_HIv1___RNAseq.g33970.t1a"
"ortho1617","Montipora_capitata_HIv3___RNAseq.g524.t1","Pocillopora_acuta_HIv2___RNAseq.g26238.t1","Porites_compressa_HIv1___RNAseq.g24382.t1"
"ortho1618","Montipora_capitata_HIv3___RNAseq.g15019.t1","Pocillopora_acuta_HIv2___RNAseq.6093_ta","Porites_compressa_HIv1___RNAseq.5035_ta"
"ortho1619","Montipora_capitata_HIv3___RNAseq.g34329.t1","Pocillopora_acuta_HIv2___TS.g20904.t1","Porites_compressa_HIv1___RNAseq.g32086.t1"
"ortho1620","Montipora_capitata_HIv3___RNAseq.g43173.t1b","Pocillopora_acuta_HIv2___RNAseq.g8308.t1","Porites_compressa_HIv1___TS.g833.t1"
"ortho1621","Montipora_capitata_HIv3___RNAseq.g32691.t1","Pocillopora_acuta_HIv2___RNAseq.g19113.t1","Porites_compressa_HIv1___RNAseq.g36258.t1"
"ortho1622","Montipora_capitata_HIv3___RNAseq.g11103.t1b","Pocillopora_acuta_HIv2___RNAseq.g26369.t1","Porites_compressa_HIv1___RNAseq.g9915.t1"
"ortho1623","Montipora_capitata_HIv3___RNAseq.g21059.t1","Pocillopora_acuta_HIv2___RNAseq.g10710.t1","Porites_compressa_HIv1___RNAseq.g18252.t1"
"ortho1624","Montipora_capitata_HIv3___RNAseq.g26037.t1","Pocillopora_acuta_HIv2___RNAseq.g27861.t1","Porites_compressa_HIv1___RNAseq.g27853.t1"
"ortho1625","Montipora_capitata_HIv3___RNAseq.g39251.t1","Pocillopora_acuta_HIv2___RNAseq.g26989.t1","Porites_compressa_HIv1___RNAseq.g13832.t1"
"ortho1626","Montipora_capitata_HIv3___TS.g44925.t1a","Pocillopora_acuta_HIv2___RNAseq.g26357.t1","Porites_compressa_HIv1___RNAseq.g10464.t1"
"ortho1627","Montipora_capitata_HIv3___RNAseq.g46132.t1","Pocillopora_acuta_HIv2___RNAseq.g4984.t1","Porites_compressa_HIv1___RNAseq.g39296.t1"
"ortho1628","Montipora_capitata_HIv3___RNAseq.g50005.t1","Pocillopora_acuta_HIv2___RNAseq.g25720.t1","Porites_compressa_HIv1___RNAseq.g13299.t1"
"ortho1629","Montipora_capitata_HIv3___RNAseq.g22855.t2","Pocillopora_acuta_HIv2___TS.g28611.t1a","Porites_compressa_HIv1___RNAseq.g14680.t1"
"ortho1630","Montipora_capitata_HIv3___RNAseq.g37130.t1","Pocillopora_acuta_HIv2___RNAseq.g17622.t1","Porites_compressa_HIv1___RNAseq.g8142.t1"
"ortho1631","Montipora_capitata_HIv3___TS.g40780.t1","Pocillopora_acuta_HIv2___RNAseq.g28859.t1","Porites_compressa_HIv1___RNAseq.g6554.t1"
"ortho1632","Montipora_capitata_HIv3___RNAseq.g14699.t1","Pocillopora_acuta_HIv2___RNAseq.g29478.t1","Porites_compressa_HIv1___TS.g32043.t1"
"ortho1633","Montipora_capitata_HIv3___RNAseq.g36324.t1","Pocillopora_acuta_HIv2___RNAseq.g22967.t1","Porites_compressa_HIv1___RNAseq.g17027.t1"
"ortho1634","Montipora_capitata_HIv3___RNAseq.g49706.t1","Pocillopora_acuta_HIv2___RNAseq.g25817.t1","Porites_compressa_HIv1___RNAseq.g33817.t1"
"ortho1635","Montipora_capitata_HIv3___TS.g20757.t2","Pocillopora_acuta_HIv2___RNAseq.g24945.t1","Porites_compressa_HIv1___RNAseq.g7612.t1"
"ortho1636","Montipora_capitata_HIv3___RNAseq.g24946.t1","Pocillopora_acuta_HIv2___TS.g13825.t1","Porites_compressa_HIv1___RNAseq.g15729.t1"
"ortho1637","Montipora_capitata_HIv3___RNAseq.g24449.t1","Pocillopora_acuta_HIv2___RNAseq.g22380.t1","Porites_compressa_HIv1___RNAseq.g27946.t1"
"ortho1638","Montipora_capitata_HIv3___RNAseq.g13867.t1","Pocillopora_acuta_HIv2___RNAseq.g13663.t1","Porites_compressa_HIv1___RNAseq.g18138.t1"
"ortho1639","Montipora_capitata_HIv3___RNAseq.g44752.t1","Pocillopora_acuta_HIv2___RNAseq.g3104.t1","Porites_compressa_HIv1___RNAseq.g3446.t1"
"ortho1640","Montipora_capitata_HIv3___RNAseq.g37600.t1","Pocillopora_acuta_HIv2___RNAseq.g26907.t1","Porites_compressa_HIv1___TS.g30855.t1a"
"ortho1641","Montipora_capitata_HIv3___RNAseq.g15029.t1b","Pocillopora_acuta_HIv2___RNAseq.g13849.t1","Porites_compressa_HIv1___RNAseq.g1437.t1"
"ortho1642","Montipora_capitata_HIv3___RNAseq.g43617.t1","Pocillopora_acuta_HIv2___RNAseq.g6947.t1","Porites_compressa_HIv1___RNAseq.g24580.t1"
"ortho1643","Montipora_capitata_HIv3___RNAseq.g39613.t1b","Pocillopora_acuta_HIv2___TS.g23932.t1","Porites_compressa_HIv1___TS.g19271.t1"
"ortho1644","Montipora_capitata_HIv3___RNAseq.g35595.t1","Pocillopora_acuta_HIv2___RNAseq.g22726.t1","Porites_compressa_HIv1___RNAseq.g7852.t1"
"ortho1645","Montipora_capitata_HIv3___RNAseq.g44309.t1","Pocillopora_acuta_HIv2___RNAseq.g24066.t1","Porites_compressa_HIv1___RNAseq.g26285.t1"
"ortho1646","Montipora_capitata_HIv3___RNAseq.g35118.t1","Pocillopora_acuta_HIv2___RNAseq.g23777.t1","Porites_compressa_HIv1___RNAseq.26146_t"
"ortho1647","Montipora_capitata_HIv3___TS.g37871.t1","Pocillopora_acuta_HIv2___RNAseq.g26275.t1","Porites_compressa_HIv1___TS.g14043.t1"
"ortho1648","Montipora_capitata_HIv3___TS.g23363.t1c","Pocillopora_acuta_HIv2___TS.g16056.t1","Porites_compressa_HIv1___RNAseq.g18128.t1"
"ortho1649","Montipora_capitata_HIv3___TS.g50896.t1","Pocillopora_acuta_HIv2___RNAseq.g14902.t1","Porites_compressa_HIv1___TS.g21787.t1"
"ortho1650","Montipora_capitata_HIv3___RNAseq.g46199.t1","Pocillopora_acuta_HIv2___RNAseq.g7765.t1","Porites_compressa_HIv1___RNAseq.g37990.t1"
"ortho1651","Montipora_capitata_HIv3___RNAseq.g5386.t1","Pocillopora_acuta_HIv2___RNAseq.g7484.t1","Porites_compressa_HIv1___RNAseq.g1010.t1"
"ortho1652","Montipora_capitata_HIv3___TS.g24021.t1","Pocillopora_acuta_HIv2___RNAseq.g2391.t1","Porites_compressa_HIv1___TS.g21902.t1"
"ortho1653","Montipora_capitata_HIv3___RNAseq.g41415.t1","Pocillopora_acuta_HIv2___RNAseq.g12557.t1","Porites_compressa_HIv1___RNAseq.g25697.t1"
"ortho1654","Montipora_capitata_HIv3___RNAseq.g10440.t1","Pocillopora_acuta_HIv2___TS.g19389.t1","Porites_compressa_HIv1___TS.g5241.t1"
"ortho1655","Montipora_capitata_HIv3___RNAseq.g6392.t1","Pocillopora_acuta_HIv2___RNAseq.g2044.t1","Porites_compressa_HIv1___RNAseq.g36886.t1"
"ortho1656","Montipora_capitata_HIv3___RNAseq.g5402.t1","Pocillopora_acuta_HIv2___RNAseq.g7498.t1","Porites_compressa_HIv1___RNAseq.g983.t1"
"ortho1657","Montipora_capitata_HIv3___RNAseq.g19536.t1","Pocillopora_acuta_HIv2___TS.g29319.t1","Porites_compressa_HIv1___RNAseq.g40211.t1"
"ortho1658","Montipora_capitata_HIv3___RNAseq.g16185.t1","Pocillopora_acuta_HIv2___RNAseq.g6449.t1","Porites_compressa_HIv1___RNAseq.g41599.t1"
"ortho1659","Montipora_capitata_HIv3___RNAseq.g39886.t1","Pocillopora_acuta_HIv2___RNAseq.g6183.t1","Porites_compressa_HIv1___TS.g33262.t1"
"ortho1660","Montipora_capitata_HIv3___RNAseq.g40755.t1","Pocillopora_acuta_HIv2___TS.g15287.t2","Porites_compressa_HIv1___RNAseq.g37332.t1"
"ortho1661","Montipora_capitata_HIv3___RNAseq.g9603.t1","Pocillopora_acuta_HIv2___RNAseq.g29607.t1","Porites_compressa_HIv1___RNAseq.g11003.t2"
"ortho1662","Montipora_capitata_HIv3___RNAseq.g35050.t1","Pocillopora_acuta_HIv2___RNAseq.g22701.t1","Porites_compressa_HIv1___RNAseq.g16696.t1"
"ortho1663","Montipora_capitata_HIv3___RNAseq.g27861.t1","Pocillopora_acuta_HIv2___RNAseq.g4222.t1","Porites_compressa_HIv1___RNAseq.g16213.t1"
"ortho1664","Montipora_capitata_HIv3___RNAseq.g20397.t1","Pocillopora_acuta_HIv2___RNAseq.g28263.t1","Porites_compressa_HIv1___RNAseq.g4830.t1"
"ortho1665","Montipora_capitata_HIv3___RNAseq.g22809.t1","Pocillopora_acuta_HIv2___RNAseq.g10309.t1","Porites_compressa_HIv1___TS.g37455.t1b"
"ortho1666","Montipora_capitata_HIv3___RNAseq.g4607.t1","Pocillopora_acuta_HIv2___RNAseq.g1473.t1","Porites_compressa_HIv1___TS.g27169.t1"
"ortho1667","Montipora_capitata_HIv3___RNAseq.g26906.t1","Pocillopora_acuta_HIv2___RNAseq.g30133.t1","Porites_compressa_HIv1___RNAseq.g22200.t1"
"ortho1668","Montipora_capitata_HIv3___RNAseq.g4605.t1","Pocillopora_acuta_HIv2___RNAseq.g1472.t1","Porites_compressa_HIv1___RNAseq.g18933.t1"
"ortho1669","Montipora_capitata_HIv3___TS.g44928.t1","Pocillopora_acuta_HIv2___RNAseq.g26387.t1","Porites_compressa_HIv1___RNAseq.g10459.t1"
"ortho1670","Montipora_capitata_HIv3___RNAseq.g1188.t1","Pocillopora_acuta_HIv2___RNAseq.g3213.t1","Porites_compressa_HIv1___RNAseq.g34643.t1"
"ortho1671","Montipora_capitata_HIv3___TS.g49576.t2","Pocillopora_acuta_HIv2___TS.g30006.t2a","Porites_compressa_HIv1___RNAseq.g32859.t1"
"ortho1672","Montipora_capitata_HIv3___RNAseq.g20754.t1","Pocillopora_acuta_HIv2___RNAseq.g11051.t1","Porites_compressa_HIv1___RNAseq.g3611.t1"
"ortho1673","Montipora_capitata_HIv3___RNAseq.g12774.t1","Pocillopora_acuta_HIv2___RNAseq.g24742.t1","Porites_compressa_HIv1___TS.g11687.t2"
"ortho1674","Montipora_capitata_HIv3___RNAseq.g15199.t1","Pocillopora_acuta_HIv2___TS.g21760.t1","Porites_compressa_HIv1___RNAseq.g19938.t1"
"ortho1675","Montipora_capitata_HIv3___RNAseq.g41738.t1","Pocillopora_acuta_HIv2___RNAseq.g13226.t1","Porites_compressa_HIv1___RNAseq.g38319.t1"
"ortho1676","Montipora_capitata_HIv3___RNAseq.g44552.t2","Pocillopora_acuta_HIv2___RNAseq.g15492.t2a","Porites_compressa_HIv1___RNAseq.g33138.t1"
"ortho1677","Montipora_capitata_HIv3___RNAseq.g37385.t1","Pocillopora_acuta_HIv2___RNAseq.g20573.t1","Porites_compressa_HIv1___RNAseq.g4507.t1"
"ortho1678","Montipora_capitata_HIv3___RNAseq.g20465.t1","Pocillopora_acuta_HIv2___TS.g13057.t2","Porites_compressa_HIv1___RNAseq.g5580.t1"
"ortho1679","Montipora_capitata_HIv3___RNAseq.g44493.t1","Pocillopora_acuta_HIv2___RNAseq.g9566.t1","Porites_compressa_HIv1___RNAseq.g38465.t1"
"ortho1680","Montipora_capitata_HIv3___RNAseq.g24945.t1","Pocillopora_acuta_HIv2___RNAseq.g14054.t1","Porites_compressa_HIv1___RNAseq.g1712.t1"
"ortho1681","Montipora_capitata_HIv3___RNAseq.g4978.t1","Pocillopora_acuta_HIv2___RNAseq.g1691.t1","Porites_compressa_HIv1___RNAseq.g18831.t1"
"ortho1682","Montipora_capitata_HIv3___RNAseq.g378.t1","Pocillopora_acuta_HIv2___RNAseq.g26175.t1","Porites_compressa_HIv1___RNAseq.g24306.t1"
"ortho1683","Montipora_capitata_HIv3___RNAseq.g37036.t1","Pocillopora_acuta_HIv2___RNAseq.g17441.t1","Porites_compressa_HIv1___RNAseq.g25743.t1"
"ortho1684","Montipora_capitata_HIv3___TS.g5050.t2","Pocillopora_acuta_HIv2___RNAseq.g29159.t1","Porites_compressa_HIv1___RNAseq.g15529.t1"
"ortho1685","Montipora_capitata_HIv3___RNAseq.g28070.t1","Pocillopora_acuta_HIv2___RNAseq.g19643.t1","Porites_compressa_HIv1___RNAseq.g6935.t1"
"ortho1686","Montipora_capitata_HIv3___TS.g36981.t1","Pocillopora_acuta_HIv2___RNAseq.g24173.t1","Porites_compressa_HIv1___RNAseq.g14275.t1"
"ortho1687","Montipora_capitata_HIv3___RNAseq.g47562.t1","Pocillopora_acuta_HIv2___RNAseq.g7975.t1","Porites_compressa_HIv1___RNAseq.g31113.t1"
"ortho1688","Montipora_capitata_HIv3___RNAseq.g11940.t1","Pocillopora_acuta_HIv2___TS.g22565.t1","Porites_compressa_HIv1___RNAseq.g9935.t1"
"ortho1689","Montipora_capitata_HIv3___RNAseq.g23009.t1","Pocillopora_acuta_HIv2___RNAseq.g10480.t1","Porites_compressa_HIv1___RNAseq.g20966.t1"
"ortho1690","Montipora_capitata_HIv3___RNAseq.g47296.t1","Pocillopora_acuta_HIv2___RNAseq.g5359.t1","Porites_compressa_HIv1___TS.g23237.t1"
"ortho1691","Montipora_capitata_HIv3___TS.g32255.t1","Pocillopora_acuta_HIv2___RNAseq.g6332.t1","Porites_compressa_HIv1___RNAseq.g8486.t1"
"ortho1692","Montipora_capitata_HIv3___RNAseq.g12896.t1","Pocillopora_acuta_HIv2___RNAseq.g24643.t1","Porites_compressa_HIv1___TS.g27715.t1"
"ortho1693","Montipora_capitata_HIv3___RNAseq.g33670.t1","Pocillopora_acuta_HIv2___TS.g20650.t1b","Porites_compressa_HIv1___TS.g12128.t1"
"ortho1694","Montipora_capitata_HIv3___RNAseq.g384.t1","Pocillopora_acuta_HIv2___RNAseq.g26169.t1","Porites_compressa_HIv1___RNAseq.g24300.t1"
"ortho1695","Montipora_capitata_HIv3___RNAseq.g22934.t1","Pocillopora_acuta_HIv2___RNAseq.g10349.t1","Porites_compressa_HIv1___RNAseq.g21099.t1"
"ortho1696","Montipora_capitata_HIv3___RNAseq.476_t","Pocillopora_acuta_HIv2___RNAseq.g1681.t1","Porites_compressa_HIv1___RNAseq.g18809.t1"
"ortho1697","Montipora_capitata_HIv3___RNAseq.g528.t1","Pocillopora_acuta_HIv2___RNAseq.g26269.t1","Porites_compressa_HIv1___RNAseq.g27510.t1"
"ortho1698","Montipora_capitata_HIv3___RNAseq.g12816.t1","Pocillopora_acuta_HIv2___RNAseq.g24650.t1","Porites_compressa_HIv1___RNAseq.g23583.t1"
"ortho1699","Montipora_capitata_HIv3___RNAseq.g22126.t1","Pocillopora_acuta_HIv2___RNAseq.g19506.t1","Porites_compressa_HIv1___RNAseq.g35724.t1"
"ortho1700","Montipora_capitata_HIv3___RNAseq.g48077.t2","Pocillopora_acuta_HIv2___RNAseq.g4695.t1","Porites_compressa_HIv1___RNAseq.g36652.t1"
"ortho1701","Montipora_capitata_HIv3___RNAseq.g24302.t1","Pocillopora_acuta_HIv2___TS.g3549.t1","Porites_compressa_HIv1___RNAseq.24155_t"
"ortho1702","Montipora_capitata_HIv3___RNAseq.g45277.t1","Pocillopora_acuta_HIv2___TS.g4005.t2","Porites_compressa_HIv1___RNAseq.g20651.t1"
"ortho1703","Montipora_capitata_HIv3___RNAseq.g49806.t1","Pocillopora_acuta_HIv2___RNAseq.g26027.t1","Porites_compressa_HIv1___RNAseq.g13755.t1"
"ortho1704","Montipora_capitata_HIv3___RNAseq.g50345.t1","Pocillopora_acuta_HIv2___RNAseq.g25777.t1","Porites_compressa_HIv1___RNAseq.g33755.t1"
"ortho1705","Montipora_capitata_HIv3___RNAseq.g18421.t1","Pocillopora_acuta_HIv2___TS.g23724.t1a","Porites_compressa_HIv1___RNAseq.g6872.t1"
"ortho1706","Montipora_capitata_HIv3___RNAseq.g5739.t1c","Pocillopora_acuta_HIv2___RNAseq.g7260.t1b","Porites_compressa_HIv1___RNAseq.g12875.t1b"
"ortho1707","Montipora_capitata_HIv3___RNAseq.g43321.t1","Pocillopora_acuta_HIv2___TS.g30191.t1","Porites_compressa_HIv1___RNAseq.g29199.t1"
"ortho1708","Montipora_capitata_HIv3___TS.g7176.t1","Pocillopora_acuta_HIv2___RNAseq.g17551.t1","Porites_compressa_HIv1___RNAseq.g8167.t1a"
"ortho1709","Montipora_capitata_HIv3___RNAseq.g14786.t1","Pocillopora_acuta_HIv2___RNAseq.g29543.t1","Porites_compressa_HIv1___RNAseq.g28539.t1"
"ortho1710","Montipora_capitata_HIv3___RNAseq.g41538.t1","Pocillopora_acuta_HIv2___RNAseq.g13187.t1","Porites_compressa_HIv1___RNAseq.g38235.t1"
"ortho1711","Montipora_capitata_HIv3___RNAseq.g48132.t1","Pocillopora_acuta_HIv2___RNAseq.g4720.t2","Porites_compressa_HIv1___RNAseq.g17979.t1"
"ortho1712","Montipora_capitata_HIv3___TS.g27722.t1","Pocillopora_acuta_HIv2___RNAseq.g7291.t1","Porites_compressa_HIv1___TS.g15988.t1"
"ortho1713","Montipora_capitata_HIv3___RNAseq.g45275.t1","Pocillopora_acuta_HIv2___RNAseq.g448.t2","Porites_compressa_HIv1___RNAseq.g20643.t1"
"ortho1714","Montipora_capitata_HIv3___RNAseq.g2811.t1","Pocillopora_acuta_HIv2___RNAseq.g3516.t1","Porites_compressa_HIv1___RNAseq.g20868.t1"
"ortho1715","Montipora_capitata_HIv3___TS.g2405.t2","Pocillopora_acuta_HIv2___RNAseq.g4714.t1","Porites_compressa_HIv1___RNAseq.g36616.t1"
"ortho1716","Montipora_capitata_HIv3___RNAseq.g34432.t1","Pocillopora_acuta_HIv2___RNAseq.g11626.t1","Porites_compressa_HIv1___RNAseq.g40520.t1"
"ortho1717","Montipora_capitata_HIv3___RNAseq.g12715.t1","Pocillopora_acuta_HIv2___RNAseq.g24812.t1","Porites_compressa_HIv1___RNAseq.g7736.t1"
"ortho1718","Montipora_capitata_HIv3___RNAseq.g8900.t1","Pocillopora_acuta_HIv2___RNAseq.g16264.t2","Porites_compressa_HIv1___TS.g18192.t1a"
"ortho1719","Montipora_capitata_HIv3___RNAseq.g8902.t1","Pocillopora_acuta_HIv2___RNAseq.g16267.t1","Porites_compressa_HIv1___RNAseq.g19239.t1"
"ortho1720","Montipora_capitata_HIv3___RNAseq.g26749.t1","Pocillopora_acuta_HIv2___RNAseq.g30168.t1b","Porites_compressa_HIv1___RNAseq.g22162.t1"
"ortho1721","Montipora_capitata_HIv3___RNAseq.g21265.t1","Pocillopora_acuta_HIv2___RNAseq.g10766.t1","Porites_compressa_HIv1___RNAseq.g39978.t1"
"ortho1722","Montipora_capitata_HIv3___RNAseq.g33748.t1","Pocillopora_acuta_HIv2___RNAseq.g11693.t1","Porites_compressa_HIv1___RNAseq.g32207.t2"
"ortho1723","Montipora_capitata_HIv3___RNAseq.g10481.t1","Pocillopora_acuta_HIv2___RNAseq.g18162.t1","Porites_compressa_HIv1___RNAseq.g10612.t1"
"ortho1724","Montipora_capitata_HIv3___RNAseq.g11729.t1","Pocillopora_acuta_HIv2___TS.g17199.t1","Porites_compressa_HIv1___TS.g4366.t1"
"ortho1725","Montipora_capitata_HIv3___RNAseq.g23190.t1","Pocillopora_acuta_HIv2___TS.g7006.t1","Porites_compressa_HIv1___RNAseq.g14607.t1"
"ortho1726","Montipora_capitata_HIv3___RNAseq.g22147.t1","Pocillopora_acuta_HIv2___RNAseq.g10164.t1","Porites_compressa_HIv1___RNAseq.g35733.t1"
"ortho1727","Montipora_capitata_HIv3___RNAseq.g12152.t1","Pocillopora_acuta_HIv2___TS.g7624.t1","Porites_compressa_HIv1___RNAseq.g9838.t1"
"ortho1728","Montipora_capitata_HIv3___RNAseq.g13001.t1","Pocillopora_acuta_HIv2___RNAseq.g25236.t1","Porites_compressa_HIv1___TS.g31920.t1"
"ortho1729","Montipora_capitata_HIv3___TS.g27679.t3","Pocillopora_acuta_HIv2___RNAseq.g7273.t1","Porites_compressa_HIv1___RNAseq.g11942.t1"
"ortho1730","Montipora_capitata_HIv3___RNAseq.g29378.t1","Pocillopora_acuta_HIv2___RNAseq.g21256.t1","Porites_compressa_HIv1___RNAseq.g19614.t1a"
"ortho1731","Montipora_capitata_HIv3___RNAseq.g9563.t1","Pocillopora_acuta_HIv2___RNAseq.g17023.t1","Porites_compressa_HIv1___RNAseq.g10934.t1"
"ortho1732","Montipora_capitata_HIv3___RNAseq.g5441.t1","Pocillopora_acuta_HIv2___RNAseq.g7520.t1","Porites_compressa_HIv1___RNAseq.g949.t1"
"ortho1733","Montipora_capitata_HIv3___RNAseq.g22250.t1","Pocillopora_acuta_HIv2___TS.g25911.t1a","Porites_compressa_HIv1___TS.g37975.t1"
"ortho1734","Montipora_capitata_HIv3___TS.g28836.t1","Pocillopora_acuta_HIv2___RNAseq.g14487.t1","Porites_compressa_HIv1___RNAseq.g20406.t1"
"ortho1735","Montipora_capitata_HIv3___TS.g29099.t1","Pocillopora_acuta_HIv2___TS.g20529.t1","Porites_compressa_HIv1___RNAseq.g1189.t1"
"ortho1736","Montipora_capitata_HIv3___RNAseq.g12033.t1","Pocillopora_acuta_HIv2___RNAseq.g26474.t1b","Porites_compressa_HIv1___RNAseq.g9991.t1"
