From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
CAB4005465.1	A0A7D9EB49	unreviewed	A0A7D9EB49_PARCT	RNA-directed DNA polymerase from transposon X-element	PACLA_8A008833	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	344			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7375305.1	A0A9W9Z5G2	unreviewed	A0A9W9Z5G2_9CNID	Uncharacterized protein	OS493_002053	Desmophyllum pertusum	220						
CAH3129480.1	A0AAU9WYH1	unreviewed	A0AAU9WYH1_9CNID	Uncharacterized protein	PMEA_00013973	Pocillopora meandrina	193						
CAG2243357.1	A0A8S3UAK5	unreviewed	A0A8S3UAK5_MYTED	PHD-type domain-containing protein	MEDL_55470	Mytilus edulis (Blue mussel)	475	extracellular matrix [GO:0031012]	cell adhesion involved in heart morphogenesis [GO:0061343]; larval heart development [GO:0007508]	GO:0007508; GO:0008270; GO:0031012; GO:0061343	zinc ion binding [GO:0008270]	extracellular matrix [GO:0031012]; zinc ion binding [GO:0008270]; cell adhesion involved in heart morphogenesis [GO:0061343]; larval heart development [GO:0007508]	
CAH3153683.1	A0AAU9XPJ0	unreviewed	A0AAU9XPJ0_9CNID	DUF4371 domain-containing protein	PMEA_00027399	Pocillopora meandrina	456						
KAK2548986.1	A0AAD9UT44	unreviewed	A0AAD9UT44_ACRCE	Uncharacterized protein	P5673_030607	Acropora cervicornis (Staghorn coral)	210						
PFX24278.1	A0A2B4S6V7	unreviewed	A0A2B4S6V7_STYPI	Phosphofurin acidic cluster sorting protein 2	PACS2 AWC38_SpisGene11156	Stylophora pistillata (Smooth cauliflower coral)	1143		protein localization to plasma membrane [GO:0072659]	GO:0072659		protein localization to plasma membrane [GO:0072659]	PACS2
KAJ7333616.1	A0A9W9YCD4	unreviewed	A0A9W9YCD4_9CNID	Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase)	OS493_017159	Desmophyllum pertusum	344	cytosol [GO:0005829]; nucleus [GO:0005634]	AMP salvage [GO:0044209]; purine nucleobase metabolic process [GO:0006144]; purine ribonucleoside salvage [GO:0006166]	GO:0004001; GO:0005524; GO:0005634; GO:0005829; GO:0006144; GO:0006166; GO:0044209	adenosine kinase activity [GO:0004001]; ATP binding [GO:0005524]	cytosol [GO:0005829]; nucleus [GO:0005634]; adenosine kinase activity [GO:0004001]; ATP binding [GO:0005524]; AMP salvage [GO:0044209]; purine nucleobase metabolic process [GO:0006144]; purine ribonucleoside salvage [GO:0006166]	
KAJ7365696.1	A0A9X0CMT5	unreviewed	A0A9X0CMT5_9CNID	Paired box protein Pax-7	PAX7 OS493_002411	Desmophyllum pertusum	324	nucleus [GO:0005634]		GO:0000978; GO:0000981; GO:0005634	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	PAX7
KAK2564106.1	A0AAD9V7F3	unreviewed	A0AAD9V7F3_ACRCE	Zinc finger protein 862	P5673_012332	Acropora cervicornis (Staghorn coral)	467			GO:0046983	protein dimerization activity [GO:0046983]	protein dimerization activity [GO:0046983]	
CAB3998783.1	A0A7D9I1Q7	unreviewed	A0A7D9I1Q7_PARCT	ATP-dependent DNA helicase (EC 5.6.2.4)	PACLA_8A001313	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	752	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]	DNA geometric change [GO:0032392]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]	GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0006260; GO:0009378; GO:0016787; GO:0016853; GO:0032392; GO:0036121; GO:0061749; GO:1990518	ATP binding [GO:0005524]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; isomerase activity [GO:0016853]; nucleic acid binding [GO:0003676]; single-stranded 3'-5' DNA helicase activity [GO:1990518]	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; isomerase activity [GO:0016853]; nucleic acid binding [GO:0003676]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; DNA geometric change [GO:0032392]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]	
CAB4011291.1	A0A6S7J142	unreviewed	A0A6S7J142_PARCT	DNA 3'-5' helicase (EC 5.6.2.4) (DNA 3'-5' helicase BLM)	PACLA_8A065644	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	498	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]	double-strand break repair via homologous recombination [GO:0000724]	GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0009378; GO:0016853; GO:0043138	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; four-way junction helicase activity [GO:0009378]; isomerase activity [GO:0016853]; nucleic acid binding [GO:0003676]	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; four-way junction helicase activity [GO:0009378]; isomerase activity [GO:0016853]; nucleic acid binding [GO:0003676]; double-strand break repair via homologous recombination [GO:0000724]	
CAB3993898.1	A0A7D9DTI9	unreviewed	A0A7D9DTI9_PARCT	Uncharacterized protein	PACLA_8A047682	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	273						
KAK2553520.1	A0AAD9UXS5	unreviewed	A0AAD9UXS5_ACRCE	Uncharacterized protein	P5673_025005	Acropora cervicornis (Staghorn coral)	124						
PFX24850.1	A0A2B4S7R3	unreviewed	A0A2B4S7R3_STYPI	Heparan sulfate glucosamine 3-O-sulfotransferase 2	HS3ST2 AWC38_SpisGene10532	Stylophora pistillata (Smooth cauliflower coral)	471	membrane [GO:0016020]		GO:0008467; GO:0016020	[heparan sulfate]-glucosamine 3-sulfotransferase activity [GO:0008467]	membrane [GO:0016020]; [heparan sulfate]-glucosamine 3-sulfotransferase activity [GO:0008467]	HS3ST2
CAB4010396.1	A0A7D9EIK1	unreviewed	A0A7D9EIK1_PARCT	RNA-directed DNA polymerase (EC 2.7.7.49)	PACLA_8A085927	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1498		DNA integration [GO:0015074]; proteolysis [GO:0006508]	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]; proteolysis [GO:0006508]	
KAJ7377258.1	A0A9W9ZAR8	unreviewed	A0A9W9ZAR8_9CNID	Uncharacterized protein	OS493_030069	Desmophyllum pertusum	201	nematocyst [GO:0042151]; other organism cell membrane [GO:0044218]		GO:0042151; GO:0044218		nematocyst [GO:0042151]; other organism cell membrane [GO:0044218]	
KAK2562853.1	A0AAD9QKA6	unreviewed	A0AAD9QKA6_ACRCE	Protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1	P5673_013813	Acropora cervicornis (Staghorn coral)	296	nucleus [GO:0005634]		GO:0004518; GO:0005634; GO:0046872	metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	nucleus [GO:0005634]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	
GFO25218.1	A0AAV4C1A7	unreviewed	A0AAV4C1A7_9GAST	Uncharacterized protein	PoB_005172300	Plakobranchus ocellatus	103						
CAG2223495.1	A0A8S3SRC5	unreviewed	A0A8S3SRC5_MYTED	Integrase catalytic domain-containing protein	MEDL_36746	Mytilus edulis (Blue mussel)	268		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAJ7379678.1	A0A9X0CZ28	unreviewed	A0A9X0CZ28_9CNID	Uncharacterized protein	OS493_014082	Desmophyllum pertusum	254	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
KAK2564510.1	A0AAD9QNN8	unreviewed	A0AAD9QNN8_ACRCE	Uncharacterized protein	P5673_011954	Acropora cervicornis (Staghorn coral)	2177		DNA repair [GO:0006281]	GO:0003676; GO:0006281; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]	
KAE8296898.1	A0A6G0IZG2	unreviewed	A0A6G0IZG2_LARCR	ribonuclease H (EC 3.1.26.4)	D5F01_LYC03509	Larimichthys crocea (Large yellow croaker) (Pseudosciaena crocea)	1979		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAK2555924.1	A0AAD9Q7D1	unreviewed	A0AAD9Q7D1_ACRCE	CCHC-type domain-containing protein	P5673_022197	Acropora cervicornis (Staghorn coral)	474		activation of innate immune response [GO:0002218]	GO:0002218; GO:0003690; GO:0003723; GO:0008270	double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; activation of innate immune response [GO:0002218]	
KAK5874517.1	A0AAN7YHW6	unreviewed	A0AAN7YHW6_ELEMC	Uncharacterized protein	PBY51_019456	Eleginops maclovinus (Patagonian blennie) (Eleginus maclovinus)	895						
PFX11721.1	A0A2B4R246	unreviewed	A0A2B4R246_STYPI	CCHC-type domain-containing protein	AWC38_SpisGene24449	Stylophora pistillata (Smooth cauliflower coral)	489		proteolysis [GO:0006508]	GO:0003676; GO:0004190; GO:0006508; GO:0008270	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	
EDO40725.1	A7S6C3	unreviewed	A7S6C3_NEMVE	Insulin-like domain-containing protein	NEMVEDRAFT_v1g207484	Nematostella vectensis (Starlet sea anemone)	108	extracellular region [GO:0005576]		GO:0005179; GO:0005576	hormone activity [GO:0005179]	extracellular region [GO:0005576]; hormone activity [GO:0005179]	
PFX28980.1	A0A2B4SJC9	unreviewed	A0A2B4SJC9_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene6254	Stylophora pistillata (Smooth cauliflower coral)	1961			GO:0004519	endonuclease activity [GO:0004519]	endonuclease activity [GO:0004519]	pol
KAK2547887.1	A0AAD9PRV4	unreviewed	A0AAD9PRV4_ACRCE	Zinc finger CCHC domain-containing protein 3	P5673_032027	Acropora cervicornis (Staghorn coral)	482		activation of innate immune response [GO:0002218]	GO:0002218; GO:0003690; GO:0003723; GO:0008270	double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	double-stranded DNA binding [GO:0003690]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; activation of innate immune response [GO:0002218]	
KAK2558062.1	A0AAD9V1V4	unreviewed	A0AAD9V1V4_ACRCE	Nuclear protein 1	P5673_019631	Acropora cervicornis (Staghorn coral)	82	nucleus [GO:0005634]	negative regulation of cell cycle [GO:0045786]; negative regulation of cell population proliferation [GO:0008285]	GO:0005634; GO:0008285; GO:0045786		nucleus [GO:0005634]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell population proliferation [GO:0008285]	
KAK2556980.1	A0AAD9Q939	unreviewed	A0AAD9Q939_ACRCE	Uncharacterized protein	P5673_020824	Acropora cervicornis (Staghorn coral)	201	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAB4041326.1	A0A6S7K6W0	unreviewed	A0A6S7K6W0_PARCT	Uncharacterized protein	PACLA_8A053046	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	377						
KAJ7333658.1	A0A9X0CF19	unreviewed	A0A9X0CF19_9CNID	CxC1-like cysteine cluster associated with KDZ transposases domain-containing protein	OS493_017202	Desmophyllum pertusum	888						
CAH3124414.1	A0AAU9WSM8	unreviewed	A0AAU9WSM8_9CNID	Tyr recombinase domain-containing protein	PMEA_00011252	Pocillopora meandrina	351		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
KAK2559165.1	A0AAD9QE13	unreviewed	A0AAD9QE13_ACRCE	CCHC-type domain-containing protein	P5673_018298	Acropora cervicornis (Staghorn coral)	491			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
KAJ7370181.1	A0A9X0CP36	unreviewed	A0A9X0CP36_9CNID	Arp2/3 complex 34 kDa subunit	ARPC2_2 OS493_033806	Desmophyllum pertusum	299	Arp2/3 protein complex [GO:0005885]; cytoplasm [GO:0005737]	actin filament polymerization [GO:0030041]; Arp2/3 complex-mediated actin nucleation [GO:0034314]	GO:0005200; GO:0005737; GO:0005885; GO:0030041; GO:0034314; GO:0051015	actin filament binding [GO:0051015]; structural constituent of cytoskeleton [GO:0005200]	Arp2/3 protein complex [GO:0005885]; cytoplasm [GO:0005737]; actin filament binding [GO:0051015]; structural constituent of cytoskeleton [GO:0005200]; actin filament polymerization [GO:0030041]; Arp2/3 complex-mediated actin nucleation [GO:0034314]	ARPC2_2
CAB4003109.1	A0A6S7HFP8	unreviewed	A0A6S7HFP8_PARCT	Uncharacterized protein	PACLA_8A081295	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	225						
KAJ7336002.1	A0A9X0CHD8	unreviewed	A0A9X0CHD8_9CNID	Uncharacterized protein	OS493_013372	Desmophyllum pertusum	348						
KAJ7391686.1	A0A9X0A1D3	unreviewed	A0A9X0A1D3_9CNID	Integrase catalytic domain-containing protein	OS493_017383	Desmophyllum pertusum	411						
KAK2553438.1	A0AAD9Q2H4	unreviewed	A0AAD9Q2H4_ACRCE	PHD finger protein 3	P5673_025192	Acropora cervicornis (Staghorn coral)	1889	nucleus [GO:0005634]	DNA-templated transcription [GO:0006351]	GO:0004386; GO:0005634; GO:0006351; GO:0008270	helicase activity [GO:0004386]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]; helicase activity [GO:0004386]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]	
RMX40521.1	A0A3M6TGR0	unreviewed	A0A3M6TGR0_POCDA	SGNH hydrolase-type esterase domain-containing protein	pdam_00007475	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	542						
KAJ7391188.1	A0A9X0A0F6	unreviewed	A0A9X0A0F6_9CNID	OTU domain-containing protein	OS493_019319	Desmophyllum pertusum	532		protein deubiquitination [GO:0016579]	GO:0004843; GO:0016579	cysteine-type deubiquitinase activity [GO:0004843]	cysteine-type deubiquitinase activity [GO:0004843]; protein deubiquitination [GO:0016579]	
PFX24666.1	A0A2B4S5J5	unreviewed	A0A2B4S5J5_STYPI	Hemicentin-2	Hmcn2 AWC38_SpisGene10737	Stylophora pistillata (Smooth cauliflower coral)	1109						Hmcn2
CAB3997871.1	A0A6S7HTJ1	unreviewed	A0A6S7HTJ1_PARCT	Uncharacterized protein	PACLA_8A061406	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	384						
KAK2571299.1	A0AAD9R1C7	unreviewed	A0AAD9R1C7_ACRCE	C2H2-type domain-containing protein	P5673_003879	Acropora cervicornis (Staghorn coral)	736						
KAJ7370670.1	A0A9W9YWD8	unreviewed	A0A9W9YWD8_9CNID	Uncharacterized protein	OS493_030785	Desmophyllum pertusum	161	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
KAK2549526.1	A0AAD9UTM7	unreviewed	A0AAD9UTM7_ACRCE	SH3 and PX domain-containing protein 2B	P5673_030070	Acropora cervicornis (Staghorn coral)	1800	cytoplasm [GO:0005737]		GO:0005737; GO:0035091	phosphatidylinositol binding [GO:0035091]	cytoplasm [GO:0005737]; phosphatidylinositol binding [GO:0035091]	
KAJ7372707.1	A0A9W9Z044	unreviewed	A0A9W9Z044_9CNID	ATP-binding cassette sub- A member 3	ABCA3_5 OS493_017981	Desmophyllum pertusum	489	intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]		GO:0005319; GO:0005524; GO:0016020; GO:0016887; GO:0043231; GO:0140359	ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lipid transporter activity [GO:0005319]	intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lipid transporter activity [GO:0005319]	ABCA3_5
KAJ7383407.1	A0A9W9ZKK9	unreviewed	A0A9W9ZKK9_9CNID	Uncharacterized protein	OS493_028083	Desmophyllum pertusum	603						
PFX34759.1	A0A2B4T008	unreviewed	A0A2B4T008_STYPI	RNA-directed DNA polymerase from mobile element jockey	pol AWC38_SpisGene392	Stylophora pistillata (Smooth cauliflower coral)	1071			GO:0003964; GO:0008168; GO:0016706	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; methyltransferase activity [GO:0008168]; RNA-directed DNA polymerase activity [GO:0003964]	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; methyltransferase activity [GO:0008168]; RNA-directed DNA polymerase activity [GO:0003964]	pol
KAK2555348.1	A0AAD9UZ62	unreviewed	A0AAD9UZ62_ACRCE	Alpha-protein kinase 2	P5673_022979	Acropora cervicornis (Staghorn coral)	475		myosin II filament disassembly [GO:0031037]; response to differentiation-inducing factor 1 [GO:1903013]	GO:0004674; GO:0005524; GO:0031037; GO:1903013	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; myosin II filament disassembly [GO:0031037]; response to differentiation-inducing factor 1 [GO:1903013]	
KAK2557550.1	A0AAD9QAB2	unreviewed	A0AAD9QAB2_ACRCE	Tigger transposable element-derived protein 4	P5673_020305	Acropora cervicornis (Staghorn coral)	389	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	
KAJ7370900.1	A0A9W9YWY7	unreviewed	A0A9W9YWY7_9CNID	Uncharacterized protein	OS493_028971	Desmophyllum pertusum	216	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
KAK2558940.1	A0AAD9QDL9	unreviewed	A0AAD9QDL9_ACRCE	Uncharacterized protein	P5673_018565	Acropora cervicornis (Staghorn coral)	301	extracellular matrix [GO:0031012]		GO:0031012		extracellular matrix [GO:0031012]	
KAK2564016.1	A0AAD9V7C2	unreviewed	A0AAD9V7C2_ACRCE	Integrase catalytic domain-containing protein	P5673_012225	Acropora cervicornis (Staghorn coral)	2057		DNA integration [GO:0015074]	GO:0003676; GO:0008270; GO:0015074	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	
RMX45023.1	A0A3M6TUE6	unreviewed	A0A3M6TUE6_POCDA	TNFR-Cys domain-containing protein	pdam_00011481	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	973						
CAH3045706.1	A0AAU9W431	unreviewed	A0AAU9W431_9CNID	Uncharacterized protein	PMEA_00033711	Pocillopora meandrina	112						
KAK2557742.1	A0AAD9QAD1	unreviewed	A0AAD9QAD1_ACRCE	Protein LEKR1	P5673_020107	Acropora cervicornis (Staghorn coral)	661						
RMX46501.1	A0A3M6TYS2	unreviewed	A0A3M6TYS2_POCDA	DUF5641 domain-containing protein	pdam_00020512	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	223						
KAK2547541.1	A0AAD9PR83	unreviewed	A0AAD9PR83_ACRCE	HAT C-terminal dimerisation domain-containing protein	P5673_032458	Acropora cervicornis (Staghorn coral)	206			GO:0046983	protein dimerization activity [GO:0046983]	protein dimerization activity [GO:0046983]	
PFX23348.1	A0A2B4S467	unreviewed	A0A2B4S467_STYPI	Putative RNA-directed DNA polymerase from transposon X-element	AWC38_SpisGene12109	Stylophora pistillata (Smooth cauliflower coral)	704			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7370329.1	A0A9W9YZ89	unreviewed	A0A9W9YZ89_9CNID	Uncharacterized protein	OS493_032827	Desmophyllum pertusum	277						
CAH3150862.1	A0AAU9XK05	unreviewed	A0AAU9XK05_9CNID	Uncharacterized protein	PMEA_00024984	Pocillopora meandrina	187						
KAJ7328589.1	A0A9W9YDK6	unreviewed	A0A9W9YDK6_9CNID	Uncharacterized protein	OS493_024510	Desmophyllum pertusum	254						
PFX33126.1	A0A2B4SUV9	unreviewed	A0A2B4SUV9_STYPI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AWC38_SpisGene2003	Stylophora pistillata (Smooth cauliflower coral)	480		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
