gene_id	length
MSTRG.19619	1638
MSTRG.1962	387
MSTRG.19620	543
MSTRG.19621	2004
MSTRG.19622	1872
MSTRG.19623	1470
MSTRG.19624	948
MSTRG.19625	1908
MSTRG.19626	2241
MSTRG.19627	987
MSTRG.19628	5283
MSTRG.19629	4638
MSTRG.1963	351
MSTRG.19630	1272
MSTRG.19631	930
MSTRG.19632	1155
MSTRG.19633	348
MSTRG.19634	3300
MSTRG.19635	909
MSTRG.19636	1467
MSTRG.19637	1044
MSTRG.19638	897
MSTRG.19639	13623
MSTRG.1964	861
MSTRG.19640	6528
MSTRG.19641	1074
MSTRG.19642	972
MSTRG.19643	1158
MSTRG.19644	633
MSTRG.19645	1626
MSTRG.19646	1023
MSTRG.19647	984
MSTRG.19648	1761
MSTRG.19649	1422
MSTRG.1965	489
MSTRG.19650	648
MSTRG.19651	1440
MSTRG.19652	495
MSTRG.19653	453
MSTRG.19654	945
MSTRG.19655	1047
MSTRG.19656	1722
MSTRG.19657	924
MSTRG.19658	1041
MSTRG.19659	786
MSTRG.1966	1005
MSTRG.19660	2844
MSTRG.19661	954
MSTRG.19662	1587
MSTRG.19663	378
MSTRG.19664	261
MSTRG.19665	1476
MSTRG.19666	249
MSTRG.19667	282
MSTRG.19668	528
MSTRG.19669	249
MSTRG.1967	1287
MSTRG.19670	1104
MSTRG.19671	1356
MSTRG.19672	342
MSTRG.19673	531
MSTRG.19674	531
MSTRG.19675	567
MSTRG.19676	1785
MSTRG.19677	1119
MSTRG.19678	528
MSTRG.19679	357
MSTRG.1968	1377
MSTRG.19680	129
MSTRG.19681	1572
MSTRG.19682	1542
MSTRG.19683	816
MSTRG.19684	291
MSTRG.19685	1353
MSTRG.19686	963
MSTRG.19687	867
MSTRG.19688	1602
MSTRG.19689	1602
MSTRG.1969	1377
MSTRG.19690	882
MSTRG.19691	510
MSTRG.19692	1521
MSTRG.19693	1224
MSTRG.19694	432
MSTRG.19695	1212
MSTRG.19696	1521
MSTRG.19697	1212
MSTRG.19698	3858
MSTRG.19699	3540
MSTRG.197	558
MSTRG.1970	471
MSTRG.19700	3408
MSTRG.19701	3486
MSTRG.19702	624
MSTRG.19703	1788
MSTRG.19704	1770
MSTRG.19705	558
MSTRG.19706	351
MSTRG.19707	3291
MSTRG.19708	2241
MSTRG.19709	1650
MSTRG.1971	753
MSTRG.19710	3510
MSTRG.19711	987
MSTRG.19712	10542
MSTRG.19713	870
MSTRG.19714	1668
MSTRG.19715	2055
MSTRG.19716	984
MSTRG.19717	402
MSTRG.19718	7335
MSTRG.19719	852
MSTRG.1972	1518
MSTRG.19720	291
MSTRG.19721	543
MSTRG.19722	951
MSTRG.19723	264
MSTRG.19724	1761
MSTRG.19725	1212
MSTRG.19726	429
MSTRG.19727	1137
MSTRG.19728	453
MSTRG.19729	1023
MSTRG.1973	1290
MSTRG.19730	1020
MSTRG.19731	1014
MSTRG.19732	1023
MSTRG.19733	1152
MSTRG.19734	996
MSTRG.19735	1047
MSTRG.19736	219
MSTRG.19737	1242
MSTRG.19738	1293
MSTRG.19739	2625
MSTRG.1974	1197
MSTRG.19740	1257
MSTRG.19741	2841
MSTRG.19742	4968
MSTRG.19743	16512
MSTRG.19744	4968
MSTRG.19745	2856
MSTRG.19746	4482
MSTRG.19747	1905
MSTRG.19748	363
MSTRG.19749	1425
MSTRG.1975	438
MSTRG.19750	336
MSTRG.19751	342
MSTRG.19752	540
MSTRG.19753	1758
MSTRG.19754	1050
MSTRG.19755	1266
MSTRG.19756	804
MSTRG.19757	609
MSTRG.19758	1386
MSTRG.19759	5151
MSTRG.1976	498
MSTRG.19760	2703
MSTRG.19761	876
MSTRG.19762	2796
MSTRG.19763	2877
MSTRG.19764	1671
MSTRG.19765	4122
MSTRG.19766	2229
MSTRG.19767	2073
MSTRG.19768	1728
MSTRG.19769	2751
MSTRG.1977	1701
MSTRG.19770	3765
MSTRG.19771	4317
MSTRG.19772	2181
MSTRG.19773	2607
MSTRG.19774	3642
MSTRG.19775	1515
MSTRG.19776	1389
MSTRG.19777	681
MSTRG.19778	813
MSTRG.19779	3696
MSTRG.1978	1152
MSTRG.19780	879
MSTRG.19781	1272
MSTRG.19782	486
MSTRG.19783	504
MSTRG.19784	2781
MSTRG.19785	1380
MSTRG.19786	675
MSTRG.19787	762
MSTRG.19788	1029
MSTRG.19789	420
MSTRG.1979	5154
MSTRG.19790	1482
MSTRG.19791	1902
MSTRG.19792	837
MSTRG.19793	291
MSTRG.19794	291
MSTRG.19795	234
MSTRG.19796	2826
MSTRG.19797	1284
MSTRG.19798	2466
MSTRG.19799	597
MSTRG.198	477
MSTRG.1980	4065
MSTRG.19800	642
MSTRG.19801	483
MSTRG.19802	384
MSTRG.19803	1236
MSTRG.19804	351
MSTRG.19805	1122
MSTRG.19806	2229
MSTRG.19807	1251
MSTRG.19808	2574
MSTRG.19809	3570
MSTRG.1981	2928
MSTRG.19810	2859
MSTRG.19811	2238
MSTRG.19812	1191
MSTRG.19813	651
MSTRG.19814	1398
MSTRG.19815	945
MSTRG.19816	1242
MSTRG.19817	465
MSTRG.19818	1641
MSTRG.19819	582
MSTRG.1982	4215
MSTRG.19820	387
MSTRG.19821	1890
MSTRG.19822	882
MSTRG.19823	627
MSTRG.19824	1746
MSTRG.19825	1926
MSTRG.19826	1557
MSTRG.19827	1491
MSTRG.19828	963
MSTRG.19829	1326
MSTRG.1983	2760
MSTRG.19830	210
MSTRG.19831	3891
MSTRG.19832	1830
MSTRG.19833	1335
MSTRG.19834	1668
MSTRG.19835	2091
MSTRG.19836	2058
MSTRG.19837	204
MSTRG.19838	1755
MSTRG.19839	1311
MSTRG.1984	888
MSTRG.19840	1623
MSTRG.19841	1539
MSTRG.19842	1962
MSTRG.19843	1095
MSTRG.19844	1812
MSTRG.19845	2259
MSTRG.19846	2331
MSTRG.19847	2388
MSTRG.19848	2013
MSTRG.19849	2418
MSTRG.1985	3456
MSTRG.19850	1113
MSTRG.19851	1140
MSTRG.19852	1218
MSTRG.19853	729
MSTRG.19854	1455
MSTRG.19855	474
MSTRG.19856	576
MSTRG.19857	699
MSTRG.19858	588
MSTRG.19859	582
MSTRG.1986	888
MSTRG.19860	582
MSTRG.19861	585
MSTRG.19862	990
MSTRG.19863	1002
MSTRG.19864	1005
MSTRG.19865	981
MSTRG.19866	1228
MSTRG.19867	1038
MSTRG.19868	1020
MSTRG.19869	750
MSTRG.1987	1056
MSTRG.19870	2358
MSTRG.19871	2877
MSTRG.19872	1329
MSTRG.19873	1188
MSTRG.19874	348
MSTRG.19875	2109
MSTRG.19876	813
MSTRG.19877	705
MSTRG.19878	1722
MSTRG.19879	735
MSTRG.1988	654
MSTRG.19880	774
MSTRG.19881	717
MSTRG.19882	624
MSTRG.19883	804
MSTRG.19884	5232
MSTRG.19885	1845
MSTRG.19886	531
MSTRG.19887	642
MSTRG.19888	765
MSTRG.19889	3762
MSTRG.1989	864
MSTRG.19890	1737
MSTRG.19891	8484
MSTRG.19892	1110
MSTRG.19893	1182
MSTRG.19894	2877
MSTRG.19895	651
MSTRG.19896	1299
MSTRG.19897	651
MSTRG.19898	915
MSTRG.19899	900
MSTRG.199	2811
MSTRG.1990	429
MSTRG.19900	1074
MSTRG.19901	879
MSTRG.19902	2763
MSTRG.19903	291
MSTRG.19904	480
MSTRG.19905	1065
MSTRG.19906	2214
MSTRG.19907	1773
MSTRG.19908	873
MSTRG.19909	984
MSTRG.1991	366
MSTRG.19910	939
MSTRG.19911	1083
MSTRG.19912	1110
MSTRG.19913	1284
MSTRG.19914	819
MSTRG.19915	792
MSTRG.19916	792
MSTRG.19917	792
MSTRG.19918	2205
MSTRG.19919	2004
MSTRG.1992	402
MSTRG.19920	2004
MSTRG.19921	1422
MSTRG.19922	2208
MSTRG.19923	2685
MSTRG.19924	1839
MSTRG.19925	1794
MSTRG.19926	1407
MSTRG.19927	846
MSTRG.19928	849
MSTRG.19929	888
MSTRG.1993	585
MSTRG.19930	795
MSTRG.19931	1365
MSTRG.19932	786
MSTRG.19933	1479
MSTRG.19934	294
MSTRG.19935	615
MSTRG.19936	1956
MSTRG.19937	324
MSTRG.19938	735
MSTRG.19939	828
MSTRG.1994	516
MSTRG.19940	423
MSTRG.19941	1494
MSTRG.19942	276
MSTRG.19943	594
MSTRG.19944	201
MSTRG.19945	738
MSTRG.19946	624
MSTRG.19947	252
MSTRG.19948	2124
MSTRG.19949	804
MSTRG.1995	1875
MSTRG.19950	369
MSTRG.19951	2187
MSTRG.19952	2784
MSTRG.19953	1269
MSTRG.19954	1539
MSTRG.19955	1182
MSTRG.19956	1155
MSTRG.19957	1182
MSTRG.19958	1152
MSTRG.19959	1155
MSTRG.1996	1200
MSTRG.19960	1155
MSTRG.19961	2475
MSTRG.19962	1230
MSTRG.19963	1845
MSTRG.19964	438
MSTRG.19965	351
MSTRG.19966	1533
MSTRG.19967	1533
MSTRG.19968	1428
MSTRG.19969	1533
MSTRG.1997	3240
MSTRG.19970	5037
MSTRG.19971	870
MSTRG.19972	1467
MSTRG.19973	942
MSTRG.19974	1329
MSTRG.19975	558
MSTRG.19976	900
MSTRG.19977	1608
MSTRG.19978	945
MSTRG.19979	2697
MSTRG.1998	972
MSTRG.19980	681
MSTRG.19981	639
MSTRG.19982	276
MSTRG.19983	405
MSTRG.19984	510
MSTRG.19985	261
MSTRG.19986	444
MSTRG.19987	465
MSTRG.19988	3672
MSTRG.19989	1224
MSTRG.1999	777
MSTRG.19990	2925
MSTRG.19991	456
MSTRG.19992	1083
MSTRG.19993	3192
MSTRG.19994	5010
MSTRG.19995	1317
MSTRG.19996	2826
MSTRG.19997	663
MSTRG.19998	2889
MSTRG.19999	1374
MSTRG.2	1389
MSTRG.20	834
MSTRG.200	306
MSTRG.2000	795
MSTRG.20000	1893
MSTRG.20001	699
MSTRG.20002	366
MSTRG.20003	5250
MSTRG.20004	612
MSTRG.20005	723
MSTRG.20006	2496
MSTRG.20007	873
MSTRG.20008	4194
MSTRG.20009	5481
MSTRG.2001	1563
MSTRG.20010	5478
MSTRG.20011	5493
MSTRG.20012	5226
MSTRG.20013	459
MSTRG.20014	369
MSTRG.20015	2196
MSTRG.20016	471
MSTRG.20017	612
MSTRG.20018	795
MSTRG.20019	519
MSTRG.2002	2523
MSTRG.20020	867
MSTRG.20021	372
MSTRG.20022	2313
MSTRG.20023	441
MSTRG.20024	1017
MSTRG.20025	330
MSTRG.20026	609
MSTRG.20027	372
MSTRG.20028	627
MSTRG.20029	372
MSTRG.2003	1167
MSTRG.20030	1050
MSTRG.20031	2094
MSTRG.20032	522
MSTRG.20033	909
MSTRG.20034	900
MSTRG.20035	453
MSTRG.20036	1230
MSTRG.20037	723
MSTRG.20038	726
MSTRG.20039	531
MSTRG.2004	480
MSTRG.20040	276
MSTRG.20041	483
MSTRG.20042	468
MSTRG.20043	2697
MSTRG.20044	690
MSTRG.20045	696
MSTRG.20046	519
MSTRG.20047	597
MSTRG.20048	621
MSTRG.20049	519
MSTRG.2005	528
MSTRG.20050	1107
MSTRG.20051	1020
MSTRG.20052	2835
MSTRG.20053	708
MSTRG.20054	807
MSTRG.20055	1107
MSTRG.20056	1065
MSTRG.20057	1755
MSTRG.20058	1626
MSTRG.20059	1773
MSTRG.2006	705
MSTRG.20060	477
MSTRG.20061	1983
MSTRG.20062	1689
MSTRG.20063	912
MSTRG.20064	354
MSTRG.20065	3168
MSTRG.20066	1119
MSTRG.20067	297
MSTRG.20068	1038
MSTRG.20069	975
MSTRG.2007	1326
MSTRG.20070	888
MSTRG.20071	1053
MSTRG.20072	1572
MSTRG.20073	1608
MSTRG.20074	1488
MSTRG.20075	1632
MSTRG.20076	2265
MSTRG.20077	576
MSTRG.20078	1266
MSTRG.20079	684
MSTRG.2008	759
MSTRG.20080	900
MSTRG.20081	969
MSTRG.20082	2376
MSTRG.20083	279
MSTRG.20084	279
MSTRG.20085	675
MSTRG.20086	249
MSTRG.20087	792
MSTRG.20088	279
MSTRG.20089	2985
MSTRG.2009	876
MSTRG.20090	363
MSTRG.20091	438
MSTRG.20092	279
MSTRG.20093	5736
MSTRG.20094	3918
MSTRG.20095	2676
MSTRG.20096	2763
MSTRG.20097	3600
MSTRG.20098	2604
MSTRG.20099	219
MSTRG.201	714
MSTRG.2010	2568
MSTRG.20100	2586
MSTRG.20101	1362
MSTRG.20102	3306
MSTRG.20103	2376
MSTRG.20104	3405
MSTRG.20105	579
MSTRG.20106	651
MSTRG.20107	879
MSTRG.20108	1194
MSTRG.20109	3441
MSTRG.2011	2175
MSTRG.20110	384
MSTRG.20111	336
MSTRG.20112	3279
MSTRG.20113	552
MSTRG.20114	879
MSTRG.20115	2595
MSTRG.20116	2649
MSTRG.20117	1173
MSTRG.20118	1164
MSTRG.20119	1896
MSTRG.2012	900
MSTRG.20120	372
MSTRG.20121	1821
MSTRG.20122	1251
MSTRG.20123	876
MSTRG.20124	1464
MSTRG.20125	1929
MSTRG.20126	1767
MSTRG.20127	3294
MSTRG.20128	2256
MSTRG.20129	2265
MSTRG.2013	2373
MSTRG.20130	1002
MSTRG.20131	2397
MSTRG.20132	2301
MSTRG.20133	324
MSTRG.20134	2352
MSTRG.20135	3159
MSTRG.20136	2496
MSTRG.20137	4485
MSTRG.20138	1989
MSTRG.20139	1362
MSTRG.2014	3036
MSTRG.20140	3918
MSTRG.20141	954
MSTRG.20142	2208
MSTRG.20143	309
MSTRG.20144	210
MSTRG.20145	348
MSTRG.20146	780
MSTRG.20147	690
MSTRG.20148	1833
MSTRG.20149	273
MSTRG.2015	498
MSTRG.20150	1617
MSTRG.20151	582
MSTRG.20152	2370
MSTRG.20153	1275
MSTRG.20154	684
MSTRG.20155	858
MSTRG.20156	2061
MSTRG.20157	1005
MSTRG.20158	276
MSTRG.20159	3006
MSTRG.2016	471
MSTRG.20160	1980
MSTRG.20161	1506
MSTRG.20162	2808
MSTRG.20163	2016
MSTRG.20164	945
MSTRG.20165	1134
MSTRG.20166	1242
MSTRG.20167	1056
MSTRG.20168	1230
MSTRG.20169	459
MSTRG.2017	1692
MSTRG.20170	2628
MSTRG.20171	1437
MSTRG.20172	585
MSTRG.20173	1485
MSTRG.20174	1476
MSTRG.20175	1494
MSTRG.20176	1491
MSTRG.20177	1485
MSTRG.20178	1476
MSTRG.20179	2061
MSTRG.2018	1446
MSTRG.20180	915
MSTRG.20181	765
MSTRG.20182	1743
MSTRG.20183	9981
MSTRG.20184	3558
MSTRG.20185	594
MSTRG.20186	927
MSTRG.20187	828
MSTRG.20188	339
MSTRG.20189	549
MSTRG.2019	783
MSTRG.20190	924
MSTRG.20191	2304
MSTRG.20192	393
MSTRG.20193	1419
MSTRG.20194	1650
MSTRG.20195	834
MSTRG.20196	4050
MSTRG.20197	993
MSTRG.20198	708
MSTRG.20199	4050
MSTRG.202	2292
MSTRG.2020	13389
MSTRG.20200	1380
MSTRG.20201	339
MSTRG.20202	891
MSTRG.20203	774
MSTRG.20204	1239
MSTRG.20205	1608
MSTRG.20206	2526
MSTRG.20207	1488
MSTRG.20208	1488
MSTRG.20209	1500
MSTRG.2021	399
MSTRG.20210	2157
MSTRG.20211	2208
MSTRG.20212	2067
MSTRG.20213	396
MSTRG.20214	2211
MSTRG.20215	993
MSTRG.20216	1962
MSTRG.20217	573
MSTRG.20218	2070
MSTRG.20219	1266
MSTRG.2022	3138
MSTRG.20220	579
MSTRG.20221	411
MSTRG.20222	219
MSTRG.20223	591
MSTRG.20224	2175
MSTRG.20225	351
MSTRG.20226	2334
MSTRG.20227	2058
MSTRG.20228	1914
MSTRG.20229	1233
MSTRG.2023	255
MSTRG.20230	654
MSTRG.20231	1269
MSTRG.20232	264
MSTRG.20233	234
MSTRG.20234	678
MSTRG.20235	540
MSTRG.20236	576
MSTRG.20237	471
MSTRG.20238	765
MSTRG.20239	1305
MSTRG.2024	1614
MSTRG.20240	3510
MSTRG.20241	564
MSTRG.20242	1347
MSTRG.20243	2634
MSTRG.20244	2877
MSTRG.20245	2844
MSTRG.20246	846
MSTRG.20247	411
MSTRG.20248	396
MSTRG.20249	1803
MSTRG.2025	405
MSTRG.20250	1515
MSTRG.20251	363
MSTRG.20252	366
MSTRG.20253	666
MSTRG.20254	981
MSTRG.20255	1101
MSTRG.20256	672
MSTRG.20257	762
MSTRG.20258	924
MSTRG.20259	912
MSTRG.2026	360
MSTRG.20260	876
MSTRG.20261	366
MSTRG.20262	411
MSTRG.20263	2133
MSTRG.20264	942
MSTRG.20265	1530
MSTRG.20266	1059
MSTRG.20267	3606
MSTRG.20268	918
MSTRG.20269	1437
MSTRG.2027	1908
MSTRG.20270	8115
MSTRG.20271	1200
MSTRG.20272	285
MSTRG.20273	2793
MSTRG.20274	333
MSTRG.20275	390
MSTRG.20276	1776
MSTRG.20277	2856
MSTRG.20278	993
MSTRG.20279	729
MSTRG.2028	909
MSTRG.20280	462
MSTRG.20281	858
MSTRG.20282	774
MSTRG.20283	453
MSTRG.20284	810
MSTRG.20285	1602
MSTRG.20286	1605
MSTRG.20287	1617
MSTRG.20288	1845
MSTRG.20289	993
MSTRG.2029	2010
MSTRG.20290	1653
MSTRG.20291	444
MSTRG.20292	1053
MSTRG.20293	3093
MSTRG.20294	969
MSTRG.20295	1098
MSTRG.20296	1233
MSTRG.20297	1641
MSTRG.20298	1014
MSTRG.20299	1632
MSTRG.203	4644
MSTRG.2030	681
MSTRG.20300	1431
MSTRG.20301	951
MSTRG.20302	4926
MSTRG.20303	903
MSTRG.20304	1503
MSTRG.20305	1998
MSTRG.20306	705
MSTRG.20307	2409
MSTRG.20308	501
MSTRG.20309	654
MSTRG.2031	1068
MSTRG.20310	960
MSTRG.20311	360
MSTRG.20312	732
MSTRG.20313	1236
MSTRG.20314	1041
MSTRG.20315	549
MSTRG.20316	588
MSTRG.20317	405
MSTRG.20318	1554
MSTRG.20319	381
MSTRG.2032	1179
MSTRG.20320	345
MSTRG.20321	1116
MSTRG.20322	1080
MSTRG.20323	345
MSTRG.20324	552
MSTRG.20325	1983
MSTRG.20326	2334
MSTRG.20327	2316
MSTRG.20328	1422
MSTRG.20329	1224
MSTRG.2033	297
MSTRG.20330	804
MSTRG.20331	552
MSTRG.20332	2532
MSTRG.20333	2142
MSTRG.20334	564
MSTRG.20335	1524
MSTRG.20336	552
MSTRG.20337	2970
MSTRG.20338	342
MSTRG.20339	2580
MSTRG.2034	1428
MSTRG.20340	711
MSTRG.20341	741
MSTRG.20342	1515
MSTRG.20343	2136
MSTRG.20344	2298
MSTRG.20345	1017
MSTRG.20346	831
MSTRG.20347	672
MSTRG.20348	1371
MSTRG.20349	2004
MSTRG.2035	780
MSTRG.20350	2361
MSTRG.20351	1440
MSTRG.20352	2187
MSTRG.20353	2355
MSTRG.20354	2064
MSTRG.20355	1380
MSTRG.20356	1074
MSTRG.20357	1284
MSTRG.20358	5025
MSTRG.20359	1158
MSTRG.2036	1452
MSTRG.20360	921
MSTRG.20361	1071
MSTRG.20362	987
MSTRG.20363	8802
MSTRG.20364	798
MSTRG.20365	1038
MSTRG.20366	834
MSTRG.20367	1023
MSTRG.20368	2190
MSTRG.20369	1422
MSTRG.2037	1077
MSTRG.20370	858
MSTRG.20371	1206
MSTRG.20372	1197
MSTRG.20373	1227
MSTRG.20374	5082
MSTRG.20375	5688
MSTRG.20376	984
MSTRG.20377	810
MSTRG.20378	2298
MSTRG.20379	1389
MSTRG.2038	3138
MSTRG.20380	855
MSTRG.20381	3090
MSTRG.20382	429
MSTRG.20383	6657
MSTRG.20384	1452
MSTRG.20385	486
MSTRG.20386	834
MSTRG.20387	2040
MSTRG.20388	696
MSTRG.20389	348
MSTRG.2039	1908
MSTRG.20390	3603
MSTRG.20391	399
MSTRG.20392	864
MSTRG.20393	696
MSTRG.20394	1041
MSTRG.20395	255
MSTRG.20396	2022
MSTRG.20397	654
MSTRG.20398	1497
MSTRG.20399	843
MSTRG.204	1665
MSTRG.2040	822
MSTRG.20400	2688
MSTRG.20401	799
MSTRG.20402	960
MSTRG.20403	1146
MSTRG.20404	2178
MSTRG.20405	3993
MSTRG.20406	1617
MSTRG.20407	1041
MSTRG.20408	264
MSTRG.20409	561
MSTRG.2041	528
MSTRG.20410	204
MSTRG.20411	1557
MSTRG.20412	5607
MSTRG.20413	894
MSTRG.20414	3522
MSTRG.20415	1587
MSTRG.20416	9651
MSTRG.20417	1458
MSTRG.20418	1125
MSTRG.20419	660
MSTRG.2042	669
MSTRG.20420	558
MSTRG.20421	2457
MSTRG.20422	6174
MSTRG.20423	2025
MSTRG.20424	2535
MSTRG.20425	1608
MSTRG.20426	1011
MSTRG.20427	681
MSTRG.20428	1995
MSTRG.20429	363
MSTRG.2043	987
MSTRG.20430	219
MSTRG.20431	1650
MSTRG.20432	762
MSTRG.20433	1185
MSTRG.20434	1287
MSTRG.20435	1008
MSTRG.20436	1161
MSTRG.20437	1083
MSTRG.20438	1548
MSTRG.20439	1071
MSTRG.2044	384
MSTRG.20440	255
MSTRG.20441	1119
MSTRG.20442	1041
MSTRG.20443	1014
MSTRG.20444	2166
MSTRG.20445	591
MSTRG.20446	1140
MSTRG.20447	1701
MSTRG.20448	2286
MSTRG.20449	3072
MSTRG.2045	1977
MSTRG.20450	3075
MSTRG.20451	534
MSTRG.20452	1269
MSTRG.20453	1398
MSTRG.20454	4896
MSTRG.20455	243
MSTRG.20456	1455
MSTRG.20457	1035
MSTRG.20458	4332
MSTRG.20459	2553
MSTRG.2046	2067
MSTRG.20460	4158
MSTRG.20461	7089
MSTRG.20462	11865
MSTRG.20463	2328
MSTRG.20464	3441
MSTRG.20465	1323
MSTRG.20466	447
MSTRG.20467	1605
MSTRG.20468	291
MSTRG.20469	252
MSTRG.2047	981
MSTRG.20470	1884
MSTRG.20471	507
MSTRG.20472	942
MSTRG.20473	582
MSTRG.20474	1710
MSTRG.20475	2466
MSTRG.20476	522
MSTRG.20477	576
MSTRG.20478	579
MSTRG.20479	510
MSTRG.2048	675
MSTRG.20480	558
MSTRG.20481	522
MSTRG.20482	513
MSTRG.20483	528
MSTRG.20484	1038
MSTRG.20485	1098
MSTRG.20486	1206
MSTRG.20487	1332
MSTRG.20488	909
MSTRG.20489	5238
MSTRG.2049	1161
MSTRG.20490	4089
MSTRG.20491	828
MSTRG.20492	2298
MSTRG.20493	1956
MSTRG.20494	663
MSTRG.20495	426
MSTRG.20496	2205
MSTRG.20497	5787
MSTRG.20498	2583
MSTRG.20499	675
MSTRG.205	978
MSTRG.2050	1029
MSTRG.20500	1134
MSTRG.20501	471
MSTRG.20502	405
MSTRG.20503	831
MSTRG.20504	54
MSTRG.20505	972
MSTRG.20506	834
MSTRG.20507	459
MSTRG.20508	2238
MSTRG.20509	810
MSTRG.2051	243
MSTRG.20510	456
MSTRG.20511	534
MSTRG.20512	477
MSTRG.20513	450
MSTRG.20514	861
MSTRG.20515	471
MSTRG.20516	3462
MSTRG.20517	972
MSTRG.20518	3495
MSTRG.20519	2964
MSTRG.2052	2466
MSTRG.20520	3123
MSTRG.20521	3123
MSTRG.20522	3237
MSTRG.20523	2868
MSTRG.20524	5421
MSTRG.20525	3243
MSTRG.20526	2445
MSTRG.20527	1194
MSTRG.20528	675
MSTRG.20529	1191
MSTRG.2053	1236
MSTRG.20530	1719
MSTRG.20531	498
MSTRG.20532	423
MSTRG.20533	567
MSTRG.20534	1653
MSTRG.20535	1152
MSTRG.20536	390
MSTRG.20537	999
MSTRG.20538	606
MSTRG.20539	4431
MSTRG.2054	1302
MSTRG.20540	570
MSTRG.20541	1857
MSTRG.20542	513
MSTRG.20543	654
MSTRG.20544	1665
MSTRG.20545	570
MSTRG.20546	1857
MSTRG.20547	660
MSTRG.20548	636
MSTRG.20549	999
MSTRG.2055	2673
MSTRG.20550	606
MSTRG.20551	1902
MSTRG.20552	402
MSTRG.20553	1593
MSTRG.20554	1230
MSTRG.20555	300
MSTRG.20556	486
MSTRG.20557	888
MSTRG.20558	633
MSTRG.20559	693
MSTRG.2056	1938
MSTRG.20560	1350
MSTRG.20561	1044
MSTRG.20562	975
MSTRG.20563	957
MSTRG.20564	960
MSTRG.20565	342
MSTRG.20566	774
MSTRG.20567	597
MSTRG.20568	663
MSTRG.20569	828
MSTRG.2057	3378
MSTRG.20570	10710
MSTRG.20571	14823
MSTRG.20572	2154
MSTRG.20573	492
MSTRG.20574	1239
MSTRG.20575	1053
MSTRG.20576	1167
MSTRG.20577	1167
MSTRG.20578	1125
MSTRG.20579	1176
MSTRG.2058	3750
MSTRG.20580	1953
MSTRG.20581	1299
MSTRG.20582	2619
MSTRG.20583	627
MSTRG.20584	693
MSTRG.20585	4017
MSTRG.20586	849
MSTRG.20587	1230
MSTRG.20588	1317
MSTRG.20589	2343
MSTRG.2059	1791
MSTRG.20590	2499
MSTRG.20591	4614
MSTRG.20592	471
MSTRG.20593	636
MSTRG.20594	5163
MSTRG.20595	447
MSTRG.20596	1905
MSTRG.20597	2046
MSTRG.20598	1047
MSTRG.20599	2727
MSTRG.206	4053
MSTRG.2060	1821
MSTRG.20600	2388
MSTRG.20601	1473
MSTRG.20602	1062
MSTRG.20603	1905
MSTRG.20604	417
MSTRG.20605	906
MSTRG.20606	1188
MSTRG.20607	2466
MSTRG.20608	1188
MSTRG.20609	1122
MSTRG.2061	2127
MSTRG.20610	285
MSTRG.20611	597
MSTRG.20612	423
MSTRG.20613	2892
MSTRG.20614	2982
MSTRG.20615	2925
MSTRG.20616	2928
MSTRG.20617	600
MSTRG.20618	2412
MSTRG.20619	636
MSTRG.2062	2127
MSTRG.20620	696
MSTRG.20621	387
MSTRG.20622	276
MSTRG.20623	2964
MSTRG.20624	441
MSTRG.20625	429
MSTRG.20626	450
MSTRG.20627	1500
MSTRG.20628	903
MSTRG.20629	807
MSTRG.2063	2115
MSTRG.20630	4494
MSTRG.20631	426
MSTRG.20632	2298
MSTRG.20633	1461
MSTRG.20634	1800
MSTRG.20635	3030
MSTRG.20636	1929
MSTRG.20637	924
MSTRG.20638	1929
MSTRG.20639	1647
MSTRG.2064	1008
MSTRG.20640	738
MSTRG.20641	489
MSTRG.20642	903
MSTRG.20643	348
MSTRG.20644	1101
MSTRG.20645	1659
MSTRG.20646	1626
MSTRG.20647	1080
MSTRG.20648	1125
MSTRG.20649	1110
MSTRG.2065	2127
MSTRG.20650	1098
MSTRG.20651	1908
MSTRG.20652	936
MSTRG.20653	909
MSTRG.20654	343
MSTRG.20655	1587
MSTRG.20656	408
MSTRG.20657	2508
MSTRG.20658	3720
MSTRG.20659	1365
MSTRG.2066	498
MSTRG.20660	585
MSTRG.20661	2535
MSTRG.20662	567
MSTRG.20663	810
MSTRG.20664	1302
MSTRG.20665	2367
MSTRG.20666	1473
MSTRG.20667	957
MSTRG.20668	1275
MSTRG.20669	1014
MSTRG.2067	2205
MSTRG.20670	1419
MSTRG.20671	1302
MSTRG.20672	4020
MSTRG.20673	282
MSTRG.20674	282
MSTRG.20675	498
MSTRG.20676	1962
MSTRG.20677	513
MSTRG.20678	2250
MSTRG.20679	4509
MSTRG.2068	15564
MSTRG.20680	387
MSTRG.20681	1104
MSTRG.20682	930
MSTRG.20683	4662
MSTRG.20684	2091
MSTRG.20685	1854
MSTRG.20686	1155
MSTRG.20687	2007
MSTRG.20688	1563
MSTRG.20689	930
MSTRG.2069	1473
MSTRG.20690	1728
MSTRG.20691	1176
MSTRG.20692	1197
MSTRG.20693	1263
MSTRG.20694	945
MSTRG.20695	1134
MSTRG.20696	1278
MSTRG.20697	2217
MSTRG.20698	1020
MSTRG.20699	483
MSTRG.207	978
MSTRG.2070	7710
MSTRG.20700	1581
MSTRG.20701	900
MSTRG.20702	867
MSTRG.20703	717
MSTRG.20704	837
MSTRG.20705	981
MSTRG.20706	987
MSTRG.20707	696
